contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
IWM251114C00252000,2025-11-11 20:58:36+00:00,252.0,0.06,0.0,0.0,0.0,0.0,358.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00252500,2025-11-11 20:31:48+00:00,252.5,0.04,0.0,0.0,0.0,0.0,86.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00253000,2025-11-11 20:54:01+00:00,253.0,0.04,0.0,0.0,0.0,0.0,151.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00254000,2025-11-11 20:11:52+00:00,254.0,0.02,0.0,0.0,0.0,0.0,184.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00255000,2025-11-11 20:54:01+00:00,255.0,0.02,0.0,0.0,0.0,0.0,950.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00256000,2025-11-11 21:14:58+00:00,256.0,0.02,0.0,0.0,0.0,0.0,36.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00257000,2025-11-11 20:40:20+00:00,257.0,0.01,0.0,0.0,0.0,0.0,121.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00258000,2025-11-10 20:08:04+00:00,258.0,0.03,0.0,0.0,0.0,0.0,94.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00259000,2025-11-11 21:02:19+00:00,259.0,0.01,0.0,0.0,0.0,0.0,7.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00260000,2025-11-11 20:33:24+00:00,260.0,0.01,0.0,0.0,0.0,0.0,150.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00261000,2025-11-11 21:01:36+00:00,261.0,0.01,0.0,0.0,0.0,0.0,41.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00262000,2025-11-10 15:41:16+00:00,262.0,0.04,0.0,0.0,0.0,0.0,312.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00263000,2025-11-11 15:15:46+00:00,263.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00264000,2025-11-10 18:48:17+00:00,264.0,0.02,0.0,0.0,0.0,0.0,1250.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00265000,2025-11-11 17:07:56+00:00,265.0,0.01,0.0,0.0,0.0,0.0,19.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00266000,2025-11-10 20:33:54+00:00,266.0,0.01,0.0,0.0,0.0,0.0,36.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00267000,2025-11-06 16:18:22+00:00,267.0,0.01,0.0,0.0,0.0,0.0,1500.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00268000,2025-11-06 14:57:02+00:00,268.0,0.03,0.0,0.0,0.0,0.0,20.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00269000,2025-11-06 17:15:30+00:00,269.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00270000,2025-11-11 20:50:14+00:00,270.0,0.01,0.0,0.0,0.0,0.0,6.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00271000,2025-10-27 16:16:08+00:00,271.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00272000,2025-11-06 20:33:23+00:00,272.0,0.01,0.0,0.0,0.0,0.0,12.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00275000,2025-11-11 21:14:37+00:00,275.0,0.01,0.0,0.0,0.0,0.0,29.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00280000,2025-11-07 15:42:59+00:00,280.0,0.01,0.0,0.0,0.0,0.0,4.0,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00285000,2025-10-28 19:57:00+00:00,285.0,0.04,0.0,0.0,0.0,0.0,,0.0,0.2500075,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251114C00290000,2025-11-05 15:15:49+00:00,290.0,0.01,0.0,0.0,0.0,0.0,8.0,0.0,0.500005,0.0,REGULAR,USD,2025-11-14,IWM,call
IWM251117C00218000,2025-11-06 16:03:09+00:00,218.0,23.93,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00220000,2025-11-06 15:45:13+00:00,220.0,21.93,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00225000,2025-11-07 17:39:25+00:00,225.0,13.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00227000,2025-11-07 15:26:30+00:00,227.0,12.74,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00228000,2025-11-07 15:04:37+00:00,228.0,11.24,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00229000,2025-11-07 14:34:03+00:00,229.0,10.36,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00230000,2025-11-11 18:42:45+00:00,230.0,14.77,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00231000,2025-11-11 15:10:42+00:00,231.0,12.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00232000,2025-11-11 15:06:34+00:00,232.0,11.87,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00233000,2025-11-11 15:06:34+00:00,233.0,10.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00234000,2025-11-11 15:06:34+00:00,234.0,10.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00235000,2025-11-11 20:53:28+00:00,235.0,9.86,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00236000,2025-11-11 20:51:18+00:00,236.0,8.84,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00237000,2025-11-11 20:50:16+00:00,237.0,7.86,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00238000,2025-11-11 20:48:24+00:00,238.0,7.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00239000,2025-11-11 19:43:45+00:00,239.0,6.06,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00240000,2025-11-11 21:01:22+00:00,240.0,5.21,0.0,0.0,0.0,0.0,204.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00241000,2025-11-11 20:30:11+00:00,241.0,4.24,0.0,0.0,0.0,0.0,12.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00242000,2025-11-11 18:20:21+00:00,242.0,3.98,0.0,0.0,0.0,0.0,268.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00243000,2025-11-11 20:32:30+00:00,243.0,2.8,0.0,0.0,0.0,0.0,333.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00244000,2025-11-11 20:53:53+00:00,244.0,2.59,0.0,0.0,0.0,0.0,215.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00245000,2025-11-11 20:56:39+00:00,245.0,1.98,0.0,0.0,0.0,0.0,344.0,0.0,0.007822421875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00246000,2025-11-11 20:07:20+00:00,246.0,1.44,0.0,0.0,0.0,0.0,271.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00247000,2025-11-11 20:47:36+00:00,247.0,1.15,0.0,0.0,0.0,0.0,146.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00248000,2025-11-11 20:16:59+00:00,248.0,0.77,0.0,0.0,0.0,0.0,595.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00249000,2025-11-11 20:55:27+00:00,249.0,0.59,0.0,0.0,0.0,0.0,3640.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00250000,2025-11-11 21:13:40+00:00,250.0,0.35,0.0,0.0,0.0,0.0,7841.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00251000,2025-11-11 19:39:55+00:00,251.0,0.25,0.0,0.0,0.0,0.0,339.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00252000,2025-11-11 20:21:55+00:00,252.0,0.13,0.0,0.0,0.0,0.0,95.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00253000,2025-11-11 19:53:20+00:00,253.0,0.1,0.0,0.0,0.0,0.0,53.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00254000,2025-11-11 20:21:55+00:00,254.0,0.05,0.0,0.0,0.0,0.0,274.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00255000,2025-11-11 20:55:02+00:00,255.0,0.05,0.0,0.0,0.0,0.0,162.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00256000,2025-11-11 20:16:06+00:00,256.0,0.03,0.0,0.0,0.0,0.0,52.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00257000,2025-11-11 19:05:07+00:00,257.0,0.02,0.0,0.0,0.0,0.0,9.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00258000,2025-11-11 14:39:55+00:00,258.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00259000,2025-11-11 15:49:51+00:00,259.0,0.02,0.0,0.0,0.0,0.0,7.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00260000,2025-11-10 21:09:38+00:00,260.0,0.03,0.0,0.0,0.0,0.0,33.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00261000,2025-11-10 17:53:57+00:00,261.0,0.03,0.0,0.0,0.0,0.0,3.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00262000,2025-11-11 21:09:06+00:00,262.0,0.01,0.0,0.0,0.0,0.0,28.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00263000,2025-11-11 15:37:01+00:00,263.0,0.01,0.0,0.0,0.0,0.0,6.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00264000,2025-11-11 15:15:01+00:00,264.0,0.01,0.0,0.0,0.0,0.0,9.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00265000,2025-11-10 15:54:00+00:00,265.0,0.01,0.0,0.0,0.0,0.0,6.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00269000,2025-11-05 20:17:53+00:00,269.0,0.04,0.0,0.0,0.0,0.0,,0.0,0.12500875,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251117C00280000,2025-11-05 16:32:51+00:00,280.0,0.02,0.0,0.0,0.0,0.0,,0.0,0.2500075,0.0,REGULAR,USD,2025-11-17,IWM,call
IWM251118C00228000,2025-11-07 17:13:47+00:00,228.0,10.56,0.0,0.0,0.0,0.0,368.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00229000,2025-11-11 17:35:54+00:00,229.0,15.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00230000,2025-11-05 15:22:20+00:00,230.0,13.45,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00231000,2025-11-05 16:46:47+00:00,231.0,14.27,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00232000,2025-11-11 20:35:11+00:00,232.0,12.25,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00233000,2025-11-11 21:14:06+00:00,233.0,11.61,0.0,0.0,0.0,0.0,20.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00234000,2025-11-11 15:06:35+00:00,234.0,10.15,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00235000,2025-11-11 20:46:02+00:00,235.0,9.97,0.0,0.0,0.0,0.0,20.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00236000,2025-11-11 15:06:35+00:00,236.0,8.38,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00237000,2025-11-11 20:57:27+00:00,237.0,7.99,0.0,0.0,0.0,0.0,33.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00238000,2025-11-11 16:53:19+00:00,238.0,6.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00239000,2025-11-11 20:21:11+00:00,239.0,6.25,0.0,0.0,0.0,0.0,14.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00240000,2025-11-11 20:49:42+00:00,240.0,5.68,0.0,0.0,0.0,0.0,39.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00241000,2025-11-11 15:35:17+00:00,241.0,3.98,0.0,0.0,0.0,0.0,207.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00242000,2025-11-11 20:04:00+00:00,242.0,4.01,0.0,0.0,0.0,0.0,33.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00243000,2025-11-11 20:50:14+00:00,243.0,3.45,0.0,0.0,0.0,0.0,384.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00244000,2025-11-11 20:54:49+00:00,244.0,2.88,0.0,0.0,0.0,0.0,670.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00245000,2025-11-11 21:14:18+00:00,245.0,2.27,0.0,0.0,0.0,0.0,497.0,0.0,0.007822421875,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00246000,2025-11-11 21:05:09+00:00,246.0,1.79,0.0,0.0,0.0,0.0,228.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00247000,2025-11-11 20:58:06+00:00,247.0,1.39,0.0,0.0,0.0,0.0,535.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00248000,2025-11-11 21:01:30+00:00,248.0,1.08,0.0,0.0,0.0,0.0,493.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00249000,2025-11-11 21:14:06+00:00,249.0,0.81,0.0,0.0,0.0,0.0,1631.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00250000,2025-11-11 20:59:19+00:00,250.0,0.56,0.0,0.0,0.0,0.0,289.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00251000,2025-11-11 20:56:21+00:00,251.0,0.44,0.0,0.0,0.0,0.0,107.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00252000,2025-11-11 20:23:52+00:00,252.0,0.27,0.0,0.0,0.0,0.0,51.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00253000,2025-11-11 20:53:36+00:00,253.0,0.22,0.0,0.0,0.0,0.0,51.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00254000,2025-11-11 20:59:19+00:00,254.0,0.12,0.0,0.0,0.0,0.0,31.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251118C00255000,2025-11-11 19:37:29+00:00,255.0,0.1,0.0,0.0,0.0,0.0,11.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-18,IWM,call
IWM251119C00227000,2025-11-06 15:44:23+00:00,227.0,15.5,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00232000,2025-11-07 18:52:10+00:00,232.0,8.73,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00233000,2025-11-07 16:42:19+00:00,233.0,7.08,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00235000,2025-11-07 17:04:12+00:00,235.0,5.57,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00236000,2025-11-07 17:04:12+00:00,236.0,4.97,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00237000,2025-11-11 16:10:02+00:00,237.0,7.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00238000,2025-11-11 20:57:27+00:00,238.0,7.36,0.0,0.0,0.0,0.0,43.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00239000,2025-11-10 15:21:27+00:00,239.0,6.56,0.0,0.0,0.0,0.0,35.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00240000,2025-11-10 15:25:24+00:00,240.0,5.88,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00241000,2025-11-11 19:59:46+00:00,241.0,5.08,0.0,0.0,0.0,0.0,21.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00242000,2025-11-11 15:49:05+00:00,242.0,3.77,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00243000,2025-11-11 20:42:26+00:00,243.0,3.75,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00244000,2025-11-11 20:58:36+00:00,244.0,3.08,0.0,0.0,0.0,0.0,147.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00245000,2025-11-11 20:56:49+00:00,245.0,2.67,0.0,0.0,0.0,0.0,29.0,0.0,0.007822421875,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00246000,2025-11-11 20:44:44+00:00,246.0,2.23,0.0,0.0,0.0,0.0,63.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00247000,2025-11-11 20:44:44+00:00,247.0,1.81,0.0,0.0,0.0,0.0,55.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00248000,2025-11-11 19:28:02+00:00,248.0,1.52,0.0,0.0,0.0,0.0,72.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00249000,2025-11-11 21:04:15+00:00,249.0,1.04,0.0,0.0,0.0,0.0,3370.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00250000,2025-11-11 20:49:11+00:00,250.0,0.87,0.0,0.0,0.0,0.0,6981.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00251000,2025-11-11 14:56:20+00:00,251.0,0.65,0.0,0.0,0.0,0.0,7.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00252000,2025-11-11 20:06:30+00:00,252.0,0.46,0.0,0.0,0.0,0.0,2.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00253000,2025-11-11 19:40:59+00:00,253.0,0.36,0.0,0.0,0.0,0.0,31.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00254000,2025-11-11 20:07:01+00:00,254.0,0.24,0.0,0.0,0.0,0.0,3.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00255000,2025-11-11 20:12:37+00:00,255.0,0.18,0.0,0.0,0.0,0.0,11.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00256000,2025-11-10 20:37:14+00:00,256.0,0.28,0.0,0.0,0.0,0.0,36.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00257000,2025-11-11 20:12:37+00:00,257.0,0.09,0.0,0.0,0.0,0.0,7.0,0.0,0.062509375,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251119C00261000,2025-11-07 20:19:58+00:00,261.0,0.08,0.0,0.0,0.0,0.0,8.0,0.0,0.12500875,0.0,REGULAR,USD,2025-11-19,IWM,call
IWM251120C00223000,2025-11-07 17:54:35+00:00,223.0,15.74,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00224000,2025-11-07 17:54:35+00:00,224.0,14.86,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00225000,2025-11-07 17:54:35+00:00,225.0,13.99,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00226000,2025-11-07 17:54:35+00:00,226.0,13.14,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00227000,2025-11-07 18:01:43+00:00,227.0,12.91,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00230000,2025-11-10 17:24:05+00:00,230.0,14.58,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00232000,2025-11-06 17:21:32+00:00,232.0,10.38,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00233000,2025-11-11 20:20:17+00:00,233.0,11.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00234000,2025-11-11 20:09:00+00:00,234.0,10.99,0.0,0.0,0.0,0.0,14.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00235000,2025-11-10 18:01:27+00:00,235.0,10.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00236000,2025-11-06 17:21:32+00:00,236.0,7.44,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00237000,2025-11-11 20:31:48+00:00,237.0,8.08,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00238000,2025-11-11 20:00:38+00:00,238.0,7.63,0.0,0.0,0.0,0.0,10.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00239000,2025-11-11 16:18:54+00:00,239.0,6.26,0.0,0.0,0.0,0.0,21.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00240000,2025-11-11 20:07:32+00:00,240.0,5.99,0.0,0.0,0.0,0.0,5.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00241000,2025-11-11 20:56:50+00:00,241.0,5.39,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00242000,2025-11-10 15:26:55+00:00,242.0,4.66,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00243000,2025-11-11 17:14:02+00:00,243.0,3.79,0.0,0.0,0.0,0.0,26.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00244000,2025-11-11 20:44:44+00:00,244.0,3.52,0.0,0.0,0.0,0.0,73.0,0.0,1.0000000000000003e-05,1.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00245000,2025-11-11 20:50:00+00:00,245.0,2.94,0.0,0.0,0.0,0.0,540.0,0.0,0.007822421875,0.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00246000,2025-11-11 15:53:59+00:00,246.0,2.06,0.0,0.0,0.0,0.0,53.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00247000,2025-11-11 20:40:35+00:00,247.0,1.95,0.0,0.0,0.0,0.0,80.0,0.0,0.015634843750000002,0.0,REGULAR,USD,2025-11-20,IWM,call
IWM251120C00248000,2025-11-11 19:30:08+00:00,248.0,1.76,0.0,0.0,0.0,0.0,503.0,0.0,0.0312596875,0.0,REGULAR,USD,2025-11-20,IWM,call
